timestamp,heart_rate,steps,distance(miles),active_calories_burned
2021-03-02 10:05:00,73,4400,2.474690663667042,176.0
2021-03-02 10:06:00,75,4446,2.5005624296962883,177.84
2021-03-02 10:07:00,80,4447,2.501124859392576,177.88
2021-03-02 10:08:00,98,4492,2.5264341957255345,179.68
2021-03-02 10:09:00,93,4501,2.5314960629921264,180.04
2021-03-02 10:10:00,70,4540,2.553430821147357,181.6
2021-03-02 10:11:00,76,4575,2.573115860517436,183.0
2021-03-02 10:12:00,91,4589,2.580989876265467,183.56
2021-03-02 10:13:00,82,4595,2.584364454443195,183.8
2021-03-02 10:14:00,83,4625,2.6012373453318336,185.0
2021-03-02 10:15:00,71,4638,2.608548931383577,185.52
2021-03-02 10:16:00,80,4668,2.6254218222722163,186.72
2021-03-02 10:17:00,58,4698,2.642294713160855,187.92
2021-03-02 10:18:00,61,4742,2.667041619797525,189.68
2021-03-02 10:19:00,74,4755,2.674353205849269,190.2
2021-03-02 10:20:00,76,4767,2.6811023622047245,190.68
2021-03-02 10:21:00,83,4813,2.706974128233971,192.52
2021-03-02 10:22:00,88,4853,2.729471316085489,194.12
2021-03-02 10:23:00,82,4897,2.75421822272216,195.88
2021-03-02 10:24:00,95,4925,2.769966254218223,197.0
2021-03-02 10:25:00,85,4935,2.7755905511811028,197.4
2021-03-02 10:26:00,80,4981,2.801462317210349,199.24
2021-03-02 10:27:00,82,5024,2.8256467941507317,200.96
2021-03-02 10:28:00,83,5039,2.834083239595051,201.56
2021-03-02 10:29:00,77,5073,2.853205849268841,202.92
2021-03-02 10:30:00,90,5109,2.8734533183352085,204.36
2021-03-02 10:31:00,85,5150,2.896512935883015,206.0
2021-03-02 10:32:00,100,5185,2.9161979752530938,207.4
2021-03-02 10:33:00,89,5205,2.9274465691788527,208.2
2021-03-02 10:34:00,88,5245,2.9499437570303715,209.8
2021-03-02 10:35:00,64,5245,2.9499437570303715,209.8
2021-03-02 10:36:00,76,5274,2.9662542182227223,210.96
2021-03-02 10:37:00,73,5323,2.9938132733408325,212.92
2021-03-02 10:38:00,74,5369,3.019685039370079,214.76
2021-03-02 10:39:00,90,5394,3.033745781777278,215.76
2021-03-02 10:40:00,79,5430,3.0539932508436447,217.2
2021-03-02 10:41:00,61,5443,3.0613048368953883,217.72
2021-03-02 10:42:00,81,5451,3.065804274465692,218.04
2021-03-02 10:43:00,96,5499,3.0928008998875143,219.96
2021-03-02 10:44:00,84,5536,3.113610798650169,221.44
2021-03-02 10:45:00,92,5584,3.1406074240719914,223.36
2021-03-02 10:46:00,88,5631,3.167041619797525,225.24
2021-03-02 10:47:00,71,5664,3.185601799775029,226.56
2021-03-02 10:48:00,81,5698,3.2047244094488194,227.92
2021-03-02 10:49:00,97,5716,3.2148481439820027,228.64
2021-03-02 10:50:00,79,5726,3.2204724409448824,229.04
2021-03-02 10:51:00,87,5759,3.239032620922385,230.36
2021-03-02 10:52:00,94,5808,3.266591676040495,232.32
2021-03-02 10:53:00,97,5853,3.2919010123734536,234.12
2021-03-02 10:54:00,91,5865,3.2986501687289094,234.6
2021-03-02 10:55:00,93,5914,3.32620922384702,236.56
2021-03-02 10:56:00,79,5944,3.343082114735658,237.76
2021-03-02 10:57:00,60,5980,3.363329583802025,239.2
2021-03-02 10:58:00,76,5998,3.3734533183352085,239.92
2021-03-02 10:59:00,87,6004,3.3768278965129364,240.16
2021-03-02 11:00:00,83,6028,3.3903262092238475,241.12
2021-03-02 11:01:00,85,6047,3.401012373453318,241.88
2021-03-02 11:02:00,83,6071,3.41451068616423,242.84
2021-03-02 11:03:00,82,6081,3.420134983127109,243.24
2021-03-02 11:04:00,78,6125,3.44488188976378,245.0
2021-03-02 11:05:00,82,6139,3.452755905511812,245.56
2021-03-02 11:06:00,79,6189,3.4808773903262096,247.56
2021-03-02 11:07:00,82,6216,3.4960629921259847,248.64
2021-03-02 11:08:00,85,6261,3.521372328458943,250.44
2021-03-02 11:09:00,74,6307,3.5472440944881893,252.28
2021-03-02 11:10:00,67,6326,3.5579302587176604,253.04
2021-03-02 11:11:00,62,6336,3.56355455568054,253.44
2021-03-02 11:12:00,78,6381,3.5888638920134985,255.24
2021-03-02 11:13:00,90,6385,3.5911136107986503,255.4
2021-03-02 11:14:00,87,6404,3.601799775028122,256.16
2021-03-02 11:15:00,67,6446,3.625421822272216,257.84000000000003
2021-03-02 11:16:00,72,6490,3.650168728908887,259.6
2021-03-02 11:17:00,83,6500,3.655793025871767,260.0
2021-03-02 11:18:00,84,6532,3.673790776152981,261.28000000000003
2021-03-02 11:19:00,73,6561,3.690101237345332,262.44
2021-03-02 11:20:00,68,6564,3.691788526434196,262.56
2021-03-02 11:21:00,94,6611,3.7182227221597306,264.44
2021-03-02 11:22:00,103,6642,3.735658042744657,265.68
