timestamp,heart_rate,steps,distance(miles),active_calories_burned
2021-03-09 13:07:00,63,1780,0.8139003200731596,71.2
2021-03-09 13:08:00,78,1782,0.8148148148148148,71.28
2021-03-09 13:09:00,77,1789,0.8180155464106081,71.56
2021-03-09 13:10:00,82,1794,0.8203017832647462,71.76
2021-03-09 13:11:00,62,1800,0.8230452674897119,72.0
2021-03-09 13:12:00,78,1807,0.8262459990855052,72.28
2021-03-09 13:13:00,82,1813,0.828989483310471,72.52
2021-03-09 13:14:00,87,1816,0.8303612254229538,72.64
2021-03-09 13:15:00,78,1817,0.8308184727937814,72.68
2021-03-09 13:16:00,81,1822,0.8331047096479195,72.88
2021-03-09 13:17:00,69,1826,0.83493369913123,73.04
2021-03-09 13:18:00,69,1828,0.8358481938728852,73.12
2021-03-09 13:19:00,88,1833,0.8381344307270233,73.32000000000001
2021-03-09 13:20:00,74,1843,0.8427069044352995,73.72
2021-03-09 13:21:00,99,1850,0.8459076360310928,74.0
2021-03-09 13:22:00,79,1856,0.8486511202560585,74.24
2021-03-09 13:23:00,72,1865,0.852766346593507,74.60000000000001
2021-03-09 13:24:00,81,1866,0.8532235939643347,74.64
2021-03-09 13:25:00,69,1869,0.8545953360768175,74.76
2021-03-09 13:26:00,79,1876,0.8577960676726109,75.04
2021-03-09 13:27:00,77,1884,0.8614540466392318,75.36
2021-03-09 13:28:00,95,1888,0.8632830361225423,75.52
2021-03-09 13:29:00,104,1897,0.8673982624599909,75.88
2021-03-09 13:30:00,113,1897,0.8673982624599909,75.88
2021-03-09 13:31:00,86,1901,0.8692272519433013,76.04
2021-03-09 13:32:00,81,1907,0.871970736168267,76.28
2021-03-09 13:33:00,97,1916,0.8760859625057156,76.64
2021-03-09 13:34:00,81,1920,0.877914951989026,76.8
2021-03-09 13:35:00,90,1924,0.8797439414723365,76.96000000000001
2021-03-09 13:36:00,79,1930,0.8824874256973022,77.2
2021-03-09 13:37:00,60,1934,0.8843164151806127,77.36
2021-03-09 13:38:00,77,1943,0.8884316415180612,77.72
2021-03-09 13:39:00,74,1948,0.8907178783721993,77.92
2021-03-09 13:40:00,75,1954,0.893461362597165,78.16
2021-03-09 13:41:00,57,1955,0.8939186099679927,78.2
2021-03-09 13:42:00,93,1955,0.8939186099679927,78.2
2021-03-09 13:43:00,106,1965,0.8984910836762688,78.60000000000001
2021-03-09 13:44:00,80,1965,0.8984910836762688,78.60000000000001
2021-03-09 13:45:00,74,1974,0.9026063100137174,78.96000000000001
2021-03-09 13:46:00,73,1976,0.9035208047553728,79.04
2021-03-09 13:47:00,79,1986,0.9080932784636488,79.44
2021-03-09 13:48:00,91,1990,0.9099222679469592,79.60000000000001
2021-03-09 13:49:00,93,1997,0.9131229995427526,79.88
2021-03-09 13:50:00,74,2007,0.9176954732510288,80.28
2021-03-09 13:51:00,92,2007,0.9176954732510288,80.28
2021-03-09 13:52:00,78,2007,0.9176954732510288,80.28
2021-03-09 13:53:00,62,2007,0.9176954732510288,80.28
2021-03-09 13:54:00,95,2009,0.918609967992684,80.36
2021-03-09 13:55:00,82,2011,0.9195244627343392,80.44
2021-03-09 13:56:00,81,2014,0.920896204846822,80.56
2021-03-09 13:57:00,90,2015,0.9213534522176496,80.60000000000001
2021-03-09 13:58:00,84,2018,0.9227251943301326,80.72
2021-03-09 13:59:00,64,2019,0.9231824417009602,80.76
2021-03-09 14:00:00,83,2019,0.9231824417009602,80.76
2021-03-09 14:01:00,50,2020,0.9236396890717878,80.8
2021-03-09 14:02:00,80,2022,0.924554183813443,80.88
2021-03-09 14:03:00,84,2023,0.9250114311842706,80.92
2021-03-09 14:04:00,75,2027,0.9268404206675812,81.08
2021-03-09 14:05:00,77,2029,0.9277549154092364,81.16
2021-03-09 14:06:00,83,2036,0.9309556470050296,81.44
2021-03-09 14:07:00,96,2040,0.9327846364883402,81.60000000000001
2021-03-09 14:08:00,90,2040,0.9327846364883402,81.60000000000001
2021-03-09 14:09:00,82,2041,0.9332418838591676,81.64
2021-03-09 14:10:00,107,2051,0.937814357567444,82.04
2021-03-09 14:11:00,79,2058,0.9410150891632372,82.32000000000001
2021-03-09 14:12:00,74,2061,0.94238683127572,82.44
2021-03-09 14:13:00,100,2068,0.9455875628715136,82.72
2021-03-09 14:14:00,94,2073,0.9478737997256516,82.92
2021-03-09 14:15:00,73,2081,0.9515317786922723,83.24
2021-03-09 14:16:00,88,2084,0.9529035208047554,83.36
