timestamp,heart_rate,steps,distance(miles),active_calories_burned
2021-03-05 12:44:00,81,4345,2.4355381165919283,173.8
2021-03-05 12:45:00,64,4357,2.442264573991032,174.28
2021-03-05 12:46:00,86,4363,2.445627802690583,174.52
2021-03-05 12:47:00,97,4382,2.4562780269058297,175.28
2021-03-05 12:48:00,70,4384,2.457399103139013,175.36
2021-03-05 12:49:00,91,4400,2.4663677130044843,176.0
2021-03-05 12:50:00,78,4405,2.469170403587444,176.20000000000002
2021-03-05 12:51:00,73,4427,2.4815022421524664,177.08
2021-03-05 12:52:00,86,4447,2.492713004484305,177.88
2021-03-05 12:53:00,73,4467,2.503923766816144,178.68
2021-03-05 12:54:00,95,4491,2.51737668161435,179.64
2021-03-05 12:55:00,91,4505,2.5252242152466366,180.2
2021-03-05 12:56:00,88,4512,2.52914798206278,180.48
2021-03-05 12:57:00,78,4526,2.536995515695067,181.04
2021-03-05 12:58:00,79,4542,2.545964125560538,181.68
2021-03-05 12:59:00,87,4561,2.5566143497757845,182.44
2021-03-05 13:00:00,79,4576,2.5650224215246635,183.04
2021-03-05 13:01:00,79,4598,2.577354260089686,183.92
2021-03-05 13:02:00,79,4600,2.57847533632287,184.0
2021-03-05 13:03:00,86,4601,2.579035874439462,184.04
2021-03-05 13:04:00,78,4619,2.5891255605381165,184.76
2021-03-05 13:05:00,82,4632,2.596412556053812,185.28
2021-03-05 13:06:00,59,4640,2.600896860986547,185.6
2021-03-05 13:07:00,84,4644,2.603139013452915,185.76
2021-03-05 13:08:00,89,4667,2.616031390134529,186.68
2021-03-05 13:09:00,78,4690,2.628923766816144,187.6
2021-03-05 13:10:00,78,4691,2.629484304932735,187.64
2021-03-05 13:11:00,78,4706,2.6378923766816142,188.24
2021-03-05 13:12:00,78,4709,2.6395739910313902,188.36
2021-03-05 13:13:00,73,4711,2.640695067264574,188.44
2021-03-05 13:14:00,98,4717,2.644058295964125,188.68
2021-03-05 13:15:00,93,4728,2.6502242152466366,189.12
2021-03-05 13:16:00,86,4737,2.655269058295964,189.48
2021-03-05 13:17:00,68,4759,2.6676008968609866,190.36
2021-03-05 13:18:00,69,4760,2.6681614349775784,190.4
2021-03-05 13:19:00,85,4764,2.6704035874439462,190.56
2021-03-05 13:20:00,74,4772,2.674887892376681,190.88
2021-03-05 13:21:00,89,4774,2.6760089686098656,190.96
2021-03-05 13:22:00,78,4797,2.68890134529148,191.88
2021-03-05 13:23:00,88,4819,2.7012331838565022,192.76
2021-03-05 13:24:00,91,4842,2.7141255605381165,193.68
2021-03-05 13:25:00,65,4851,2.719170403587444,194.04
2021-03-05 13:26:00,77,4865,2.7270179372197307,194.6
2021-03-05 13:27:00,83,4867,2.728139013452915,194.68
2021-03-05 13:28:00,84,4875,2.73262331838565,195.0
2021-03-05 13:29:00,81,4890,2.741031390134529,195.6
2021-03-05 13:30:00,83,4907,2.750560538116592,196.28
2021-03-05 13:31:00,79,4919,2.757286995515695,196.76
2021-03-05 13:32:00,73,4920,2.7578475336322867,196.8
2021-03-05 13:33:00,84,4925,2.7606502242152464,197.0
2021-03-05 13:34:00,85,4938,2.7679372197309418,197.52
2021-03-05 13:35:00,77,4938,2.7679372197309418,197.52
2021-03-05 13:36:00,76,4946,2.772421524663677,197.84
2021-03-05 13:37:00,77,4965,2.783071748878924,198.6
2021-03-05 13:38:00,76,4969,2.785313901345291,198.76
2021-03-05 13:39:00,92,4973,2.787556053811659,198.92
2021-03-05 13:40:00,84,4984,2.7937219730941703,199.36
2021-03-05 13:41:00,82,4988,2.795964125560538,199.52
2021-03-05 13:42:00,60,5006,2.8060538116591927,200.24
2021-03-05 13:43:00,89,5027,2.817825112107623,201.08
2021-03-05 13:44:00,90,5030,2.819506726457399,201.2
2021-03-05 13:45:00,74,5030,2.819506726457399,201.2
2021-03-05 13:46:00,77,5032,2.820627802690583,201.28
2021-03-05 13:47:00,94,5056,2.834080717488789,202.24
2021-03-05 13:48:00,81,5063,2.838004484304933,202.52
2021-03-05 13:49:00,78,5065,2.8391255605381165,202.6
2021-03-05 13:50:00,84,5078,2.846412556053812,203.12
2021-03-05 13:51:00,95,5095,2.8559417040358746,203.8
2021-03-05 13:52:00,80,5100,2.8587443946188342,204.0
2021-03-05 13:53:00,89,5104,2.8609865470852016,204.16
2021-03-05 13:54:00,80,5114,2.866591928251121,204.56
2021-03-05 13:55:00,60,5138,2.8800448430493275,205.52
2021-03-05 13:56:00,88,5152,2.8878923766816142,206.08
2021-03-05 13:57:00,86,5157,2.890695067264574,206.28
2021-03-05 13:58:00,81,5167,2.8963004484304933,206.68
2021-03-05 13:59:00,88,5190,2.9091928251121075,207.6
2021-03-05 14:00:00,73,5212,2.92152466367713,208.48
2021-03-05 14:01:00,81,5215,2.923206278026906,208.6
2021-03-05 14:02:00,100,5219,2.9254484304932733,208.76
2021-03-05 14:03:00,80,5223,2.927690582959641,208.92
2021-03-05 14:04:00,76,5243,2.93890134529148,209.72
2021-03-05 14:05:00,76,5252,2.943946188340808,210.08
2021-03-05 14:06:00,76,5259,2.9478699551569507,210.36
2021-03-05 14:07:00,80,5284,2.9618834080717487,211.36
2021-03-05 14:08:00,71,5301,2.971412556053812,212.04
2021-03-05 14:09:00,61,5309,2.975896860986547,212.36
2021-03-05 14:10:00,101,5310,2.976457399103139,212.4
2021-03-05 14:11:00,84,5326,2.9854260089686098,213.04
2021-03-05 14:12:00,77,5347,2.9971973094170403,213.88
2021-03-05 14:13:00,60,5360,3.004484304932735,214.4
2021-03-05 14:14:00,101,5382,3.0168161434977576,215.28
2021-03-05 14:15:00,81,5389,3.020739910313901,215.56
2021-03-05 14:16:00,64,5394,3.023542600896861,215.76
2021-03-05 14:17:00,77,5415,3.035313901345291,216.6
2021-03-05 14:18:00,78,5440,3.0493273542600896,217.6
2021-03-05 14:19:00,86,5451,3.055493273542601,218.04
2021-03-05 14:20:00,63,5459,3.0599775784753365,218.36
2021-03-05 14:21:00,73,5473,3.067825112107623,218.92
2021-03-05 14:22:00,89,5495,3.0801569506726456,219.8
2021-03-05 14:23:00,95,5513,3.0902466367713,220.52
2021-03-05 14:24:00,58,5525,3.096973094170404,221.0
2021-03-05 14:25:00,77,5542,3.1065022421524664,221.68
2021-03-05 14:26:00,82,5546,3.1087443946188342,221.84
2021-03-05 14:27:00,82,5551,3.111547085201793,222.04
2021-03-05 14:28:00,83,5560,3.116591928251121,222.4
2021-03-05 14:29:00,93,5573,3.1238789237668163,222.92
2021-03-05 14:30:00,94,5587,3.131726457399103,223.48
2021-03-05 14:31:00,101,5606,3.14237668161435,224.24
2021-03-05 14:32:00,61,5606,3.14237668161435,224.24
2021-03-05 14:33:00,74,5622,3.151345291479821,224.88
2021-03-05 14:34:00,71,5633,3.157511210762332,225.32
2021-03-05 14:35:00,85,5634,3.158071748878924,225.36
2021-03-05 14:36:00,66,5634,3.158071748878924,225.36
2021-03-05 14:37:00,82,5658,3.17152466367713,226.32
2021-03-05 14:38:00,97,5658,3.17152466367713,226.32
2021-03-05 14:39:00,74,5669,3.177690582959641,226.76
2021-03-05 14:40:00,80,5688,3.188340807174888,227.52
2021-03-05 14:41:00,71,5688,3.188340807174888,227.52
2021-03-05 14:42:00,103,5693,3.191143497757848,227.72
2021-03-05 14:43:00,85,5695,3.192264573991032,227.8
2021-03-05 14:44:00,79,5718,3.2051569506726456,228.72
2021-03-05 14:45:00,98,5732,3.213004484304933,229.28
2021-03-05 14:46:00,76,5734,3.2141255605381165,229.36
2021-03-05 14:47:00,65,5734,3.2141255605381165,229.36
2021-03-05 14:48:00,81,5745,3.220291479820628,229.8
2021-03-05 14:49:00,93,5748,3.221973094170404,229.92
2021-03-05 14:50:00,76,5768,3.233183856502242,230.72
2021-03-05 14:51:00,60,5778,3.2387892376681613,231.12
2021-03-05 14:52:00,90,5795,3.248318385650224,231.8
2021-03-05 14:53:00,78,5800,3.251121076233184,232.0
2021-03-05 14:54:00,89,5802,3.252242152466368,232.08
2021-03-05 14:55:00,87,5818,3.2612107623318387,232.72
2021-03-05 14:56:00,56,5832,3.269058295964125,233.28
2021-03-05 14:57:00,70,5838,3.272421524663677,233.52
2021-03-05 14:58:00,83,5863,3.286434977578476,234.52
2021-03-05 14:59:00,71,5874,3.2926008968609866,234.96
2021-03-05 15:00:00,73,5892,3.302690582959641,235.68
2021-03-05 15:01:00,62,5915,3.3155829596412554,236.6
2021-03-05 15:02:00,87,5933,3.3256726457399104,237.32
2021-03-05 15:03:00,64,5943,3.3312780269058297,237.72
2021-03-05 15:04:00,75,5966,3.344170403587444,238.64
