timestamp,heart_rate,steps,distance(miles),active_calories_burned
2021-03-11 11:22:00,79,3206,1.300608519269777,128.24
2021-03-11 11:23:00,84,3227,1.309127789046653,129.08
2021-03-11 11:24:00,77,3233,1.3115618661257606,129.32
2021-03-11 11:25:00,76,3239,1.3139959432048682,129.56
2021-03-11 11:26:00,87,3239,1.3139959432048682,129.56
2021-03-11 11:27:00,54,3262,1.3233265720081135,130.48
2021-03-11 11:28:00,76,3272,1.3273833671399595,130.88
2021-03-11 11:29:00,89,3294,1.3363083164300202,131.76
2021-03-11 11:30:00,73,3298,1.3379310344827586,131.92000000000002
2021-03-11 11:31:00,68,3323,1.3480730223123731,132.92000000000002
2021-03-11 11:32:00,91,3338,1.354158215010142,133.52
2021-03-11 11:33:00,64,3346,1.357403651115619,133.84
2021-03-11 11:34:00,74,3350,1.359026369168357,134.0
2021-03-11 11:35:00,64,3361,1.3634888438133874,134.44
2021-03-11 11:36:00,79,3383,1.3724137931034484,135.32
2021-03-11 11:37:00,89,3394,1.3768762677484787,135.76
2021-03-11 11:38:00,88,3403,1.38052738336714,136.12
2021-03-11 11:39:00,56,3427,1.39026369168357,137.08
2021-03-11 11:40:00,92,3443,1.3967545638945231,137.72
2021-03-11 11:41:00,87,3445,1.3975659229208923,137.8
2021-03-11 11:42:00,99,3466,1.4060851926977689,138.64
2021-03-11 11:43:00,74,3491,1.4162271805273834,139.64
2021-03-11 11:44:00,82,3512,1.4247464503042595,140.48
2021-03-11 11:45:00,65,3525,1.4300202839756593,141.0
2021-03-11 11:46:00,84,3532,1.4328600405679512,141.28
2021-03-11 11:47:00,70,3550,1.4401622718052738,142.0
2021-03-11 11:48:00,76,3554,1.4417849898580122,142.16
2021-03-11 11:49:00,73,3558,1.4434077079107506,142.32
2021-03-11 11:50:00,85,3582,1.4531440162271805,143.28
2021-03-11 11:51:00,74,3601,1.4608519269776876,144.04
2021-03-11 11:52:00,98,3618,1.4677484787018256,144.72
2021-03-11 11:53:00,68,3636,1.475050709939148,145.44
2021-03-11 11:54:00,66,3659,1.4843813387423934,146.36
2021-03-11 11:55:00,79,3681,1.4933062880324544,147.24
2021-03-11 11:56:00,77,3697,1.4997971602434077,147.88
2021-03-11 11:57:00,92,3703,1.5022312373225153,148.12
2021-03-11 11:58:00,85,3727,1.5119675456389452,149.08
