timestamp,heart_rate,steps,distance(miles),active_calories_burned
2021-03-03 16:32:00,68,7072,3.0235143223599827,282.88
2021-03-03 16:33:00,77,7095,3.0333475844377937,283.8
2021-03-03 16:34:00,75,7118,3.0431808465156047,284.72
2021-03-03 16:35:00,80,7143,3.053869174861052,285.72
2021-03-03 16:36:00,86,7165,3.063274903805045,286.6
2021-03-03 16:37:00,68,7173,3.066695168875588,286.92
2021-03-03 16:38:00,68,7195,3.0761008978195807,287.8
2021-03-03 16:39:00,95,7219,3.08636169303121,288.76
2021-03-03 16:40:00,75,7236,3.0936297563061137,289.44
2021-03-03 16:41:00,56,7258,3.1030354852501065,290.32
2021-03-03 16:42:00,75,7282,3.113296280461736,291.28000000000003
2021-03-03 16:43:00,71,7284,3.114151346729372,291.36
2021-03-03 16:44:00,69,7306,3.1235570756733644,292.24
2021-03-03 16:45:00,66,7325,3.131680205215904,293.0
2021-03-03 16:46:00,77,7330,3.133817870884993,293.2
2021-03-03 16:47:00,92,7342,3.138948268490808,293.68
2021-03-03 16:48:00,59,7366,3.1492090637024366,294.64
2021-03-03 16:49:00,75,7375,3.153056861906798,295.0
2021-03-03 16:50:00,84,7388,3.15861479264643,295.52
2021-03-03 16:51:00,59,7402,3.16460025651988,296.08
2021-03-03 16:52:00,87,7426,3.174861051731509,297.04
2021-03-03 16:53:00,74,7447,3.1838392475416843,297.88
2021-03-03 16:54:00,60,7464,3.191107310816588,298.56
2021-03-03 16:55:00,76,7472,3.194527575887131,298.88
2021-03-03 16:56:00,74,7477,3.19666524155622,299.08
2021-03-03 16:57:00,87,7480,3.1979478409576743,299.2
2021-03-03 16:58:00,69,7496,3.20478837109876,299.84000000000003
2021-03-03 16:59:00,85,7505,3.2086361693031207,300.2
2021-03-03 17:00:00,80,7527,3.218041898247114,301.08
2021-03-03 17:01:00,69,7547,3.226592560923472,301.88
2021-03-03 17:02:00,80,7570,3.2364258230012823,302.8
2021-03-03 17:03:00,75,7581,3.241128687473279,303.24
2021-03-03 17:04:00,66,7599,3.2488242838820005,303.96
2021-03-03 17:05:00,86,7621,3.258230012825994,304.84000000000003
2021-03-03 17:06:00,90,7628,3.261222744762719,305.12
2021-03-03 17:07:00,72,7634,3.2637879435656263,305.36
2021-03-03 17:08:00,83,7649,3.2702009405728942,305.96
2021-03-03 17:09:00,91,7665,3.2770414707139803,306.6
2021-03-03 17:10:00,84,7681,3.283882000855066,307.24
2021-03-03 17:11:00,84,7705,3.294142796066695,308.2
2021-03-03 17:12:00,60,7727,3.303548525010688,309.08
2021-03-03 17:13:00,98,7749,3.312954253954681,309.96
2021-03-03 17:14:00,82,7758,3.316802052159042,310.32
2021-03-03 17:15:00,84,7760,3.317657118426678,310.40000000000003
2021-03-03 17:16:00,70,7767,3.3206498503634028,310.68
2021-03-03 17:17:00,69,7782,3.327062847370671,311.28000000000003
2021-03-03 17:18:00,89,7793,3.331765711842668,311.72
2021-03-03 17:19:00,75,7793,3.331765711842668,311.72
2021-03-03 17:20:00,79,7817,3.3420265070542965,312.68
2021-03-03 17:21:00,55,7841,3.3522873022659256,313.64
2021-03-03 17:22:00,84,7853,3.35741769987174,314.12
2021-03-03 17:23:00,105,7878,3.368106028217187,315.12
2021-03-03 17:24:00,74,7885,3.371098760153912,315.40000000000003
2021-03-03 17:25:00,85,7910,3.3817870884993586,316.40000000000003
2021-03-03 17:26:00,63,7914,3.38349722103463,316.56
2021-03-03 17:27:00,102,7920,3.386062419837537,316.8
2021-03-03 17:28:00,89,7927,3.3890551517742624,317.08
2021-03-03 17:29:00,82,7930,3.390337751175716,317.2
2021-03-03 17:30:00,81,7936,3.392902949978623,317.44
2021-03-03 17:31:00,85,7957,3.4018811457887983,318.28000000000003
2021-03-03 17:32:00,84,7973,3.4087216759298844,318.92
2021-03-03 17:33:00,89,7993,3.417272338606242,319.72
2021-03-03 17:34:00,83,8008,3.4236853356135097,320.32
2021-03-03 17:35:00,77,8020,3.428815733219324,320.8
2021-03-03 17:36:00,83,8035,3.4352287302265925,321.40000000000003
2021-03-03 17:37:00,82,8047,3.440359127832407,321.88
2021-03-03 17:38:00,81,8065,3.4480547242411284,322.6
2021-03-03 17:39:00,91,8077,3.453185121846943,323.08
2021-03-03 17:40:00,79,8086,3.457032920051304,323.44
2021-03-03 17:41:00,78,8109,3.466866182129115,324.36
2021-03-03 17:42:00,79,8109,3.466866182129115,324.36
2021-03-03 17:43:00,76,8119,3.4711415134672934,324.76
2021-03-03 17:44:00,76,8134,3.4775545104745618,325.36
2021-03-03 17:45:00,75,8140,3.480119709277469,325.6
2021-03-03 17:46:00,71,8161,3.489097905087644,326.44
2021-03-03 17:47:00,71,8180,3.497221034630184,327.2
2021-03-03 17:48:00,87,8183,3.4985036340316373,327.32
2021-03-03 17:49:00,68,8200,3.505771697306541,328.0
2021-03-03 17:50:00,76,8219,3.5138948268490804,328.76
2021-03-03 17:51:00,73,8243,3.524155622060709,329.72
2021-03-03 17:52:00,81,8259,3.530996152201796,330.36
2021-03-03 17:53:00,87,8280,3.5399743480119708,331.2
2021-03-03 17:54:00,68,8284,3.541684480547242,331.36
2021-03-03 17:55:00,78,8291,3.5446772124839674,331.64
2021-03-03 17:56:00,72,8291,3.5446772124839674,331.64
2021-03-03 17:57:00,62,8312,3.5536554082941425,332.48
2021-03-03 17:58:00,87,8331,3.561778537836682,333.24
2021-03-03 17:59:00,86,8344,3.5673364685763143,333.76
2021-03-03 18:00:00,67,8350,3.569901667379222,334.0
2021-03-03 18:01:00,89,8358,3.5733219324497645,334.32
2021-03-03 18:02:00,74,8380,3.5827276613937578,335.2
2021-03-03 18:03:00,89,8397,3.5899957246686616,335.88
2021-03-03 18:04:00,81,8403,3.5925609234715687,336.12
2021-03-03 18:05:00,85,8408,3.594698589140658,336.32
2021-03-03 18:06:00,61,8429,3.603676784950833,337.16
2021-03-03 18:07:00,71,8445,3.61051731509192,337.8
2021-03-03 18:08:00,77,8452,3.613510047028644,338.08
2021-03-03 18:09:00,81,8471,3.621633176571184,338.84000000000003
2021-03-03 18:10:00,69,8488,3.628901239846088,339.52
2021-03-03 18:11:00,79,8499,3.633604104318085,339.96
2021-03-03 18:12:00,81,8519,3.642154766994442,340.76
2021-03-03 18:13:00,74,8529,3.6464300983326208,341.16
2021-03-03 18:14:00,75,8550,3.655408294142796,342.0
2021-03-03 18:15:00,58,8567,3.6626763574177,342.68
2021-03-03 18:16:00,86,8577,3.666951688755878,343.08
2021-03-03 18:17:00,85,8581,3.66866182129115,343.24
2021-03-03 18:18:00,65,8588,3.671654553227875,343.52
2021-03-03 18:19:00,70,8588,3.671654553227875,343.52
2021-03-03 18:20:00,100,8598,3.6759298845660537,343.92
2021-03-03 18:21:00,87,8612,3.681915348439504,344.48
2021-03-03 18:22:00,84,8632,3.690466011115861,345.28000000000003
2021-03-03 18:23:00,83,8639,3.693458743052586,345.56
2021-03-03 18:24:00,93,8656,3.70072680632749,346.24
2021-03-03 18:25:00,91,8671,3.7071398033347593,346.84000000000003
2021-03-03 18:26:00,84,8688,3.714407866609662,347.52
2021-03-03 18:27:00,100,8697,3.718255664814023,347.88
2021-03-03 18:28:00,89,8703,3.72082086361693,348.12
2021-03-03 18:29:00,79,8712,3.724668661821291,348.48
2021-03-03 18:30:00,82,8722,3.728943993159469,348.88
2021-03-03 18:31:00,76,8734,3.734074390765284,349.36
2021-03-03 18:32:00,84,8749,3.740487387772552,349.96
2021-03-03 18:33:00,73,8773,3.750748182984181,350.92
2021-03-03 18:34:00,82,8778,3.7528858486532704,351.12
2021-03-03 18:35:00,72,8803,3.763574176998717,352.12
2021-03-03 18:36:00,81,8818,3.769987174005985,352.72
2021-03-03 18:37:00,93,8829,3.774690038477982,353.16
2021-03-03 18:38:00,83,8852,3.784523300555793,354.08
2021-03-03 18:39:00,55,8852,3.784523300555793,354.08
2021-03-03 18:40:00,82,8875,3.794356562633604,355.0
2021-03-03 18:41:00,87,8878,3.795639162035058,355.12
